,date,daily_return
173,2021-05-23,-0.09726517210247876
174,2021-05-24,0.22713461512997682
175,2021-05-25,-0.002520421051126179
176,2021-05-26,0.06908095936863642
177,2021-05-27,-0.04175403067308242
178,2021-05-28,-0.0836019235640361
179,2021-05-29,-0.06424100652599354
180,2021-05-30,0.048249896518131906
181,2021-05-31,0.0897839748275955
182,2021-06-01,-0.003086461794939416
183,2021-06-02,0.0350645251249289
184,2021-06-03,0.04271546096319713
185,2021-06-04,-0.07393568299825735
186,2021-06-05,-0.024068013366637248
187,2021-06-06,0.016826568155382325
188,2021-06-07,-0.07528805143771336
189,2021-06-08,-0.004729421485436286
190,2021-06-09,0.06128152195569955
191,2021-06-10,-0.04565602685451753
192,2021-06-11,-0.030426490477321214
193,2021-06-12,-0.0018558139984500826
194,2021-06-13,0.06485920069570852
195,2021-06-14,0.013486249718402395
196,2021-06-15,0.013378803868504912
197,2021-06-16,-0.07207264689986002
198,2021-06-17,0.0027384893408048437
199,2021-06-18,-0.05722152533732509
200,2021-06-19,-0.015082267877408854
201,2021-06-20,0.017114314956611143
202,2021-06-21,-0.17514496527177223
203,2021-06-22,-0.013510177085653321
204,2021-06-23,0.0795822225066973
205,2021-06-24,0.03559673865120278
206,2021-06-25,-0.0835829738917375
207,2021-06-26,0.009696153017823884
208,2021-06-27,0.05691255534290567
209,2021-06-28,0.017700390677221827
210,2021-06-29,0.04497580241262083
211,2021-06-30,0.01017566882257567
212,2021-07-01,-0.04980956938661673
213,2021-07-02,0.002294465646527949
214,2021-07-03,0.023624608250471735
215,2021-07-04,0.02858567771350096
216,2021-07-05,-0.04204917030008788
217,2021-07-06,0.030888687298173283
218,2021-07-07,-0.004218557256838145
219,2021-07-08,-0.05103880844991551
220,2021-07-09,0.017199557332223264
221,2021-07-10,-0.00665109092206586
222,2021-07-11,0.01158086755959397
223,2021-07-12,-0.026048259562369985
224,2021-07-13,-0.026586436510080372
225,2021-07-14,0.011636788977732754
226,2021-07-15,-0.019531996000242666
227,2021-07-16,-0.025255235880730736
228,2021-07-17,-0.0033799502011690533
229,2021-07-18,0.0005227727750806066
230,2021-07-19,-0.056291637467072095
231,2021-07-20,-0.0319848144219448
232,2021-07-21,0.0933727456492022
233,2021-07-22,0.040582445783443985
234,2021-07-23,0.030777956376318298
235,2021-07-24,0.014556315975230901
236,2021-07-25,0.003820524791122633
237,2021-07-26,0.02228312166386398
238,2021-07-27,0.028202218258584703
239,2021-07-28,0.014142730775251858
240,2021-07-29,0.013217909885511407
241,2021-07-30,0.03279463245727089
242,2021-07-31,0.012489882706672159
243,2021-08-01,-0.017385791880992867
244,2021-08-02,-0.0018567317469009902
245,2021-08-03,-0.01903644417927786
246,2021-08-04,0.04198647251065902
247,2021-08-05,0.015497371576081932
248,2021-08-06,0.024736427095667524
249,2021-08-07,0.059740144496205655
250,2021-08-08,-0.039496683170728644
251,2021-08-09,0.058271321757243554
252,2021-08-10,0.01884341361004781
253,2021-08-11,0.03932690487906128
254,2021-08-12,-0.025840815832799437
255,2021-08-13,0.09415691499027187
256,2021-08-14,0.01252509202837147
257,2021-08-15,0.004814885089118231
258,2021-08-16,-0.029182364808150417
259,2021-08-17,-0.051827156707117565
260,2021-08-18,0.004605711634280092
261,2021-08-19,0.06588109180630791
262,2021-08-20,0.04560947952134963
263,2021-08-21,-0.018652431489384
264,2021-08-22,0.017880768630163565
265,2021-08-23,0.03510087710947465
266,2021-08-24,-0.057533740661900507
267,2021-08-25,0.02916803946332724
268,2021-08-26,-0.05027399022425769
269,2021-08-27,0.056036472181842954
270,2021-08-28,-0.012909569970282888
271,2021-08-29,-0.006336014754626591
272,2021-08-30,-0.033516130805180275
273,2021-08-31,0.026712784047864604
274,2021-09-01,0.05837187114171245
275,2021-09-02,0.005855115546623795
276,2021-09-03,0.045971250099883995
277,2021-09-04,-0.002136520511129467
278,2021-09-05,0.044437222125643674
279,2021-09-06,-0.0003211651161276613
280,2021-09-07,-0.1562048063404731
281,2021-09-08,-0.0017922290786348864
282,2021-09-09,0.00366631001894412
283,2021-09-10,-0.0446644153491563
284,2021-09-11,0.02295166829023148
285,2021-09-12,0.024535590246619988
286,2021-09-13,-0.03551443481117404
287,2021-09-14,0.034592643645936956
288,2021-09-15,0.037209403626539975
289,2021-09-16,-0.01849128223193803
290,2021-09-17,-0.03314741892940862
291,2021-09-18,0.011825628062283865
292,2021-09-19,-0.0236186918333751
293,2021-09-20,-0.10605505132011664
294,2021-09-21,-0.05242451157688699
295,2021-09-22,0.09803641852813452
296,2021-09-23,0.023529831838986257
297,2021-09-24,-0.06341233020006254
298,2021-09-25,-0.0072032070752156094
299,2021-09-26,0.003430990402942939
300,2021-09-27,-0.03207903233717139
301,2021-09-28,-0.030670930779771753
302,2021-09-29,0.04142637844683502
303,2021-09-30,0.04742618885257745
304,2021-10-01,0.08890149217676255
305,2021-10-02,0.01961223478061052
306,2021-10-03,0.00484710204800894
307,2021-10-04,-0.009122160783333498
308,2021-10-05,0.03826865088041634
309,2021-10-06,0.039279500467585715
310,2021-10-07,-0.006765129949278072
311,2021-10-08,-0.017650544917752333
312,2021-10-09,0.019432955784920703
313,2021-10-10,-0.03310069238929601
314,2021-10-11,0.02995023261243436
315,2021-10-12,-0.008512426156250925
316,2021-10-13,0.04863653683527674
317,2021-10-14,0.012403394776531164
318,2021-10-15,0.02473007626186594
319,2021-10-16,0.007288619021745102
320,2021-10-17,-0.004606478350169366
321,2021-10-18,0.00196853256682683
322,2021-10-19,0.01429097601401089
323,2021-10-20,0.051845288570307145
324,2021-10-21,-0.045602465739378054
325,2021-10-22,-0.010892589984160383
326,2021-10-23,0.023462195984776835
327,2021-10-24,-0.01806547417517888
328,2021-10-25,0.027432073226227663
329,2021-10-26,-0.018825002897975097
330,2021-10-27,-0.07179748164240618
331,2021-10-28,0.062113396581547145
332,2021-10-29,0.04202118284511577
333,2021-10-30,-0.014363629107214396
334,2021-10-31,0.0043774349566159405
335,2021-11-01,0.012088351754221537
336,2021-11-02,0.030571499559511345
337,2021-11-03,0.015574063419358469
338,2021-11-04,-0.023951529062875003
339,2021-11-05,0.005206789613331163
340,2021-11-06,0.009815145443363375
341,2021-11-07,0.020398603135016055
342,2021-11-08,0.05661204825134036
343,2021-11-09,0.03964671079214711
344,2021-11-10,-0.033725392582098945
345,2021-11-11,0.012148229670574918
346,2021-11-12,-0.02118502976265629
347,2021-11-13,0.012069404538175541
348,2021-11-14,0.015344044672986855
349,2021-11-15,-0.025117084671952748
350,2021-11-16,-0.07992818929808237
351,2021-11-17,0.0004021975532245164
352,2021-11-18,-0.07117182307417293
353,2021-11-19,0.06507926486927451
354,2021-11-20,0.023986777978611595
355,2021-11-21,-0.02438101307624084
356,2021-11-22,-0.04101882401035535
357,2021-11-23,0.034211016792044795
358,2021-11-24,-0.02391249444335559
359,2021-11-25,0.014994694549314756
360,2021-11-26,-0.05371033406529823
361,2021-11-27,0.012523926586568326
362,2021-11-28,0.025065744223103904
363,2021-11-29,0.0216105927369478
364,2021-11-30,0.00897707496951898
365,2021-12-01,-0.00352082498100121
366,2021-12-02,0.0004191781878239405
367,2021-12-03,-0.056084432823668234
368,2021-12-04,-0.07968398979619803
369,2021-12-05,-0.014693892086724072
370,2021-12-06,0.04137402527916463
371,2021-12-07,-0.011653016685267461
372,2021-12-08,0.03005336178730554
373,2021-12-09,-0.07479693199420225
374,2021-12-10,-0.03416193820606295
375,2021-12-11,0.05005911956223972
376,2021-12-12,0.00931582407444621
377,2021-12-13,-0.08350226715143592
378,2021-12-14,0.0014848870197362446
379,2021-12-15,0.05685044454540923
380,2021-12-16,-0.03333044094090825
381,2021-12-17,-0.017236172628011148
382,2021-12-18,0.016487110410183744
383,2021-12-19,0.0003265545547567357
384,2021-12-20,0.0012066063450663729
385,2021-12-21,0.02652108691627486
386,2021-12-22,0.0017460607177698772
387,2021-12-23,0.050464492503675365
388,2021-12-24,-0.016650225468317036
389,2021-12-25,0.008414292414591271
390,2021-12-26,-0.0003956705280551969
391,2021-12-27,0.010644706552427127
392,2021-12-28,-0.06344558138836606
393,2021-12-29,-0.02970229441307702
394,2021-12-30,0.015493010172428118
395,2021-12-31,-0.012994264985434274
396,2022-01-01,0.030692960685530183
397,2022-01-02,0.01413331632984312
398,2022-01-03,-0.020756138374352293
399,2022-01-04,-0.011650448788457706
400,2022-01-05,-0.05913837486424555
401,2022-01-06,-0.005812974117075749
402,2022-01-07,-0.04745430004395332
403,2022-01-08,-0.016329782188389475
404,2022-01-09,0.013118200259769855
405,2022-01-10,-0.02552538115543212
406,2022-01-11,0.04782601704655059
407,2022-01-12,0.05788134107156698
408,2022-01-13,-0.03597336616978534
409,2022-01-14,0.023317743667882425
410,2022-01-15,0.003382738990186038
411,2022-01-16,0.0054179971237017935
412,2022-01-17,-0.0061131718747505556
413,2022-01-18,-0.022556936517208925
414,2022-01-19,-0.02853044404792304
415,2022-01-20,-0.04406414506125574
416,2022-01-21,-0.12416714191827025
417,2022-01-22,-0.053789972402109025
418,2022-01-23,0.0483131855721041
419,2022-01-24,-0.021402071718316873
420,2022-01-25,0.004493876285000109
421,2022-01-26,-0.002606921437458381
422,2022-01-27,-0.0007886016850735598
423,2022-01-28,0.020347344568202776
424,2022-01-29,0.013580989362398533
425,2022-01-30,-0.017599694416289037
426,2022-01-31,0.014143827095490353
427,2022-02-01,0.02763613778912505
428,2022-02-02,-0.047603669428947934
429,2022-02-03,0.008552497715517011
430,2022-02-04,0.0942149018478613
431,2022-02-05,0.013810701686226346
432,2022-02-06,0.027894181835533945
433,2022-02-07,0.047808021622185476
434,2022-02-08,-0.013073312045156119
435,2022-02-09,0.020583166492073722
436,2022-02-10,-0.02995236704477998
437,2022-02-11,-0.05093073330263294
438,2022-02-12,0.001871967420331834
439,2022-02-13,-0.011574312885879939
440,2022-02-14,0.004892712453370335
441,2022-02-15,0.06059318018007512
442,2022-02-16,-0.015552921071261541
443,2022-02-17,-0.07592384268373463
444,2022-02-18,-0.014379688400356444
445,2022-02-19,0.002946912047265833
446,2022-02-20,-0.046695872933777305
447,2022-02-21,-0.055570989300562756
448,2022-02-22,0.03718267875124691
449,2022-02-23,-0.020244169751110895
450,2022-02-24,-0.0007445183708014639
451,2022-02-25,0.044219530935050294
452,2022-02-26,-0.0005154099221653689
453,2022-02-27,-0.04610507572128519
454,2022-02-28,0.10923888993872086
455,2022-03-01,0.014678554625401692
456,2022-03-02,-0.013015500525430088
457,2022-03-03,-0.02279378987708526
458,2022-03-04,-0.07499329972555438
459,2022-03-05,0.02277008152676857
460,2022-03-06,-0.03337282603967859
461,2022-03-07,-0.013086405837780441
462,2022-03-08,0.015890628926328167
463,2022-03-09,0.06542005900623878
464,2022-03-10,-0.05050823198292101
465,2022-03-11,0.0013951061694969851
466,2022-03-12,0.004889107567886893
467,2022-03-13,-0.029144861239286765
468,2022-03-14,0.030891119069382012
469,2022-03-15,0.004146630593510282
470,2022-03-16,0.044078878333501985
471,2022-03-17,0.0035559121360884643
472,2022-03-18,0.022991164632468423
473,2022-03-19,0.02044957915383435
474,2022-03-20,-0.020926039962533376
475,2022-03-21,0.016164755033859647
476,2022-03-22,0.03263324253719134
477,2022-03-23,0.01856082768478446
478,2022-03-24,0.024233636714551365
479,2022-03-25,-0.008358788998819184
480,2022-03-26,0.013090285436180469
481,2022-03-27,0.04603863427266186
482,2022-03-28,0.0014491266801157227
483,2022-03-29,0.013455076652766015
484,2022-03-30,0.003711727801520053
485,2022-03-31,-0.03609340454335569
486,2022-04-01,0.0268987998385793
487,2022-04-02,-0.005799907834761643
488,2022-04-03,0.02304858867555816
489,2022-04-04,-0.008768729015682299
490,2022-04-05,-0.021346500704481543
491,2022-04-06,-0.074481628678468
492,2022-04-07,0.02649295098743823
493,2022-04-08,-0.03341176219615975
494,2022-04-09,0.016144909541207137
495,2022-04-10,-0.015558266339678658
496,2022-04-11,-0.07173356454044366
497,2022-04-12,0.02771649661756026
498,2022-04-13,0.029642501695948325
499,2022-04-14,-0.025850376857403812
500,2022-04-15,0.02333002781820511
501,2022-04-16,0.007505755340740775
502,2022-04-17,-0.03071771795001528
503,2022-04-18,0.02603528309799107
504,2022-04-19,0.012923357176617056
505,2022-04-20,-0.011383852606212863
506,2022-04-21,-0.029147511763818967
507,2022-04-22,-0.007612567240364705
508,2022-04-23,-0.010339067012091871
509,2022-04-24,-0.005993817802027283
510,2022-04-25,0.015979342648138987
511,2022-04-26,-0.06002014374227142
512,2022-04-27,0.022994469970824827
513,2022-04-28,0.019663314396676422
514,2022-04-29,-0.03567174654773945
515,2022-04-30,-0.03809739747157556
516,2022-05-01,0.033210673894784645
517,2022-05-02,0.0011272672574331073
518,2022-05-03,-0.016671313911274913
519,2022-05-04,0.0670452287872253
520,2022-05-05,-0.07568132612087966
521,2022-05-06,-0.00702184002715326
522,2022-05-07,-0.02365920420574618
523,2022-05-08,-0.03094529684408176
524,2022-05-09,-0.1354557825635252
525,2022-05-10,0.039654656108452466
526,2022-05-11,-0.13641752037161325
527,2022-05-12,-0.0272014265347772
528,2022-05-13,0.05634666325140525
529,2022-05-14,0.026719735041696717
530,2022-05-15,0.04769202601440439
531,2022-05-16,-0.05538207043900762
532,2022-05-17,0.04162173399218233
533,2022-05-18,-0.07953123322591815
534,2022-05-19,0.05502853738139836
535,2022-05-20,-0.03080494766176185
536,2022-05-21,0.01859409214867978
537,2022-05-22,0.030993348396782524
538,2022-05-23,-0.035792355608809764
539,2022-05-24,0.021133249354156305
540,2022-05-25,-0.01243724811144572
541,2022-05-26,-0.05413863979569266
542,2022-05-27,-0.03172971443340783
543,2022-05-28,0.01648643127434883
544,2022-05-29,0.027557291551241054
545,2022-05-30,0.0893198213938524
546,2022-05-31,0.008197875177403191
